Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Burkina Faso,BFA,AFR,LIC,2026,1,5_14,
Bulgaria,BGR,EUR,HIC,2026,1,5_14,
Bulgaria,BGR,EUR,HIC,2026,1,0_4,
Cayman Islands,CYM,AMR,HIC,2026,1,65+,
Central African Republic,CAF,AFR,LIC,2026,1,65+,
Central African Republic,CAF,AFR,LIC,2026,1,0_4,
Central African Republic,CAF,AFR,LIC,2026,1,15_64,
Clipperton Island,---,AMR,,2026,1,65+,
Christmas Island,CXR,WPR,,2026,1,65+,
Christmas Island,CXR,WPR,,2026,1,5_14,
Christmas Island,CXR,WPR,,2026,1,0_4,
Christmas Island,CXR,WPR,,2026,1,15_64,
"China, Taiwan",TWN,WPR,,2026,1,5_14,
"China, Taiwan",TWN,WPR,,2026,1,0_4,
"China, Taiwan",TWN,WPR,,2026,1,65+,
"China, Taiwan",TWN,WPR,,2026,1,15_64,
"China, Macao SAR",MAC,WPR,HIC,2026,1,65+,
"China, Macao SAR",MAC,WPR,HIC,2026,1,5_14,
"China, Macao SAR",MAC,WPR,HIC,2026,1,0_4,
"China, Macao SAR",MAC,WPR,HIC,2026,1,15_64,
"China, Hong Kong SAR",HKG,WPR,HIC,2026,1,0_4,
Dominica,DMA,AMR,UMC,2026,1,15_64,0
"China, Hong Kong SAR",HKG,WPR,HIC,2026,1,5_14,
"China, Hong Kong SAR",HKG,WPR,HIC,2026,1,65+,
China,CHN,WPR,UMC,2026,1,65+,
China,CHN,WPR,UMC,2026,1,5_14,
China,CHN,WPR,UMC,2026,1,0_4,
China,CHN,WPR,UMC,2026,1,15_64,
Chile,CHL,AMR,HIC,2026,1,5_14,0
Chile,CHL,AMR,HIC,2026,1,65+,4
Chile,CHL,AMR,HIC,2026,1,15_64,2
Chile,CHL,AMR,HIC,2026,1,0_4,0
Chad,TCD,AFR,LIC,2026,1,65+,
Chad,TCD,AFR,LIC,2026,1,15_64,
Chad,TCD,AFR,LIC,2026,1,5_14,
Chad,TCD,AFR,LIC,2026,1,0_4,
Central African Republic,CAF,AFR,LIC,2026,1,5_14,
"China, Hong Kong SAR",HKG,WPR,HIC,2026,1,15_64,
Algeria,DZA,AFR,UMC,2026,1,5_14,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,1,5_14,
Latvia,LVA,EUR,HIC,2026,1,0_4,0
Spain,ESP,EUR,HIC,2026,1,15_64,
South Sudan,SSD,AFR,LIC,2026,1,5_14,
South Sudan,SSD,AFR,LIC,2026,1,0_4,
South Sudan,SSD,AFR,LIC,2026,1,15_64,
South Sudan,SSD,AFR,LIC,2026,1,65+,
South Georgia and the South Sandwich Islands,SGS,AMR,,2026,1,5_14,
South Georgia and the South Sandwich Islands,SGS,AMR,,2026,1,0_4,
South Georgia and the South Sandwich Islands,SGS,AMR,,2026,1,15_64,
South Georgia and the South Sandwich Islands,SGS,AMR,,2026,1,65+,
South Africa,ZAF,AFR,UMC,2026,1,65+,
South Africa,ZAF,AFR,UMC,2026,1,5_14,
South Africa,ZAF,AFR,UMC,2026,1,15_64,
South Africa,ZAF,AFR,UMC,2026,1,0_4,
Somalia,SOM,EMR,LIC,2026,1,65+,
Somalia,SOM,EMR,LIC,2026,1,5_14,
Somalia,SOM,EMR,LIC,2026,1,0_4,
Somalia,SOM,EMR,LIC,2026,1,15_64,
Solomon Islands,SLB,WPR,LMC,2026,1,65+,
Solomon Islands,SLB,WPR,LMC,2026,1,5_14,
Solomon Islands,SLB,WPR,LMC,2026,1,15_64,
Solomon Islands,SLB,WPR,LMC,2026,1,0_4,
Slovenia,SVN,EUR,HIC,2026,1,65+,
Slovenia,SVN,EUR,HIC,2026,1,5_14,
Slovenia,SVN,EUR,HIC,2026,1,0_4,
Slovenia,SVN,EUR,HIC,2026,1,15_64,
Slovakia,SVK,EUR,HIC,2026,1,65+,8
Slovakia,SVK,EUR,HIC,2026,1,5_14,
Slovakia,SVK,EUR,HIC,2026,1,0_4,
Slovakia,SVK,EUR,HIC,2026,1,15_64,1
Spain,ESP,EUR,HIC,2026,1,65+,
Sint Maarten (Dutch part),SXM,AMR,HIC,2026,1,65+,
Spain,ESP,EUR,HIC,2026,1,0_4,
Sri Lanka,LKA,SEAR,LMC,2026,1,0_4,
Tajikistan,TJK,EUR,LMC,2026,1,0_4,
Tajikistan,TJK,EUR,LMC,2026,1,65+,
Syrian Arab Republic,SYR,EMR,LIC,2026,1,5_14,
Syrian Arab Republic,SYR,EMR,LIC,2026,1,0_4,
Syrian Arab Republic,SYR,EMR,LIC,2026,1,65+,
Syrian Arab Republic,SYR,EMR,LIC,2026,1,15_64,
Switzerland,CHE,EUR,HIC,2026,1,65+,
Switzerland,CHE,EUR,HIC,2026,1,15_64,
Switzerland,CHE,EUR,HIC,2026,1,5_14,
Switzerland,CHE,EUR,HIC,2026,1,0_4,
Sweden,SWE,EUR,HIC,2026,1,5_14,0
Sweden,SWE,EUR,HIC,2026,1,65+,88
Sweden,SWE,EUR,HIC,2026,1,0_4,1
Sweden,SWE,EUR,HIC,2026,1,15_64,6
Svalbard and Jan Mayen,SJM,EUR,,2026,1,5_14,
Svalbard and Jan Mayen,SJM,EUR,,2026,1,0_4,
Svalbard and Jan Mayen,SJM,EUR,,2026,1,65+,
Svalbard and Jan Mayen,SJM,EUR,,2026,1,15_64,
Suriname,SUR,AMR,UMC,2026,1,5_14,
Suriname,SUR,AMR,UMC,2026,1,15_64,
Suriname,SUR,AMR,UMC,2026,1,0_4,
Suriname,SUR,AMR,UMC,2026,1,65+,
Sudan,SDN,EMR,LIC,2026,1,15_64,
Sudan,SDN,EMR,LIC,2026,1,0_4,
Sudan,SDN,EMR,LIC,2026,1,65+,
Sudan,SDN,EMR,LIC,2026,1,5_14,
Sri Lanka,LKA,SEAR,LMC,2026,1,65+,
Sri Lanka,LKA,SEAR,LMC,2026,1,5_14,
Sri Lanka,LKA,SEAR,LMC,2026,1,15_64,
Spain,ESP,EUR,HIC,2026,1,5_14,
Tajikistan,TJK,EUR,LMC,2026,1,15_64,
Sint Maarten (Dutch part),SXM,AMR,HIC,2026,1,5_14,
Sint Maarten (Dutch part),SXM,AMR,HIC,2026,1,15_64,
San Marino,SMR,EUR,HIC,2026,1,5_14,
San Marino,SMR,EUR,HIC,2026,1,0_4,
San Marino,SMR,EUR,HIC,2026,1,15_64,
Samoa,WSM,WPR,LMC,2026,1,0_4,
Samoa,WSM,WPR,LMC,2026,1,65+,
Samoa,WSM,WPR,LMC,2026,1,15_64,
Samoa,WSM,WPR,LMC,2026,1,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2026,1,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2026,1,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2026,1,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2026,1,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2026,1,65+,
Saint Pierre and Miquelon,SPM,AMR,,2026,1,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2026,1,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2026,1,15_64,
Saint Martin (French part),MAF,AMR,HIC,2026,1,65+,
Saint Martin (French part),MAF,AMR,HIC,2026,1,0_4,
Saint Martin (French part),MAF,AMR,HIC,2026,1,5_14,
Saint Martin (French part),MAF,AMR,HIC,2026,1,15_64,
Saint Lucia,LCA,AMR,UMC,2026,1,65+,0
Saint Lucia,LCA,AMR,UMC,2026,1,5_14,0
Saint Lucia,LCA,AMR,UMC,2026,1,0_4,0
Saint Lucia,LCA,AMR,UMC,2026,1,15_64,0
Saint Kitts and Nevis,KNA,AMR,HIC,2026,1,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,1,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,1,65+,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,1,5_14,
Saint Helena,SHN,AFR,,2026,1,65+,
Saint Helena,SHN,AFR,,2026,1,5_14,
San Marino,SMR,EUR,HIC,2026,1,65+,
Sint Maarten (Dutch part),SXM,AMR,HIC,2026,1,0_4,
Sao Tome and Principe,STP,AFR,LMC,2026,1,15_64,
Sao Tome and Principe,STP,AFR,LMC,2026,1,5_14,
Sint Eustatius,XBA,AMR,,2026,1,5_14,
Sint Eustatius,XBA,AMR,,2026,1,0_4,
Sint Eustatius,XBA,AMR,,2026,1,15_64,
Sint Eustatius,XBA,AMR,,2026,1,65+,
Singapore,SGP,WPR,HIC,2026,1,0_4,
Singapore,SGP,WPR,HIC,2026,1,5_14,
Singapore,SGP,WPR,HIC,2026,1,15_64,
Singapore,SGP,WPR,HIC,2026,1,65+,
Sierra Leone,SLE,AFR,LIC,2026,1,65+,
Sierra Leone,SLE,AFR,LIC,2026,1,5_14,
Sierra Leone,SLE,AFR,LIC,2026,1,0_4,
Sierra Leone,SLE,AFR,LIC,2026,1,15_64,
Seychelles,SYC,AFR,HIC,2026,1,5_14,
Seychelles,SYC,AFR,HIC,2026,1,0_4,
Seychelles,SYC,AFR,HIC,2026,1,15_64,
Seychelles,SYC,AFR,HIC,2026,1,65+,
Serbia,SRB,EUR,UMC,2026,1,5_14,
Serbia,SRB,EUR,UMC,2026,1,15_64,
Serbia,SRB,EUR,UMC,2026,1,0_4,
Serbia,SRB,EUR,UMC,2026,1,65+,
Senegal,SEN,AFR,LMC,2026,1,65+,
Senegal,SEN,AFR,LMC,2026,1,5_14,
Senegal,SEN,AFR,LMC,2026,1,0_4,
Senegal,SEN,AFR,LMC,2026,1,15_64,
Saudi Arabia,SAU,EMR,HIC,2026,1,65+,
Saudi Arabia,SAU,EMR,HIC,2026,1,5_14,
Saudi Arabia,SAU,EMR,HIC,2026,1,0_4,
Saudi Arabia,SAU,EMR,HIC,2026,1,15_64,
Sao Tome and Principe,STP,AFR,LMC,2026,1,65+,
Sao Tome and Principe,STP,AFR,LMC,2026,1,0_4,
Tajikistan,TJK,EUR,LMC,2026,1,5_14,
Thailand,THA,SEAR,UMC,2026,1,0_4,
Thailand,THA,SEAR,UMC,2026,1,15_64,
Uzbekistan,UZB,EUR,LMC,2026,1,0_4,
Uzbekistan,UZB,EUR,LMC,2026,1,5_14,
Uruguay,URY,AMR,HIC,2026,1,65+,0
Uruguay,URY,AMR,HIC,2026,1,5_14,0
Uruguay,URY,AMR,HIC,2026,1,0_4,0
Uruguay,URY,AMR,HIC,2026,1,15_64,0
United States Virgin Islands,VIR,AMR,HIC,2026,1,65+,
United States Virgin Islands,VIR,AMR,HIC,2026,1,5_14,
United States Virgin Islands,VIR,AMR,HIC,2026,1,0_4,
United States Virgin Islands,VIR,AMR,HIC,2026,1,15_64,
United States of America,USA,AMR,HIC,2026,1,65+,1731
United States of America,USA,AMR,HIC,2026,1,0_4,2
United States of America,USA,AMR,HIC,2026,1,5_14,1
United States of America,USA,AMR,HIC,2026,1,15_64,177
United States Minor Outlying Islands,UMI,AMR,,2026,1,65+,
United States Minor Outlying Islands,UMI,AMR,,2026,1,5_14,
United States Minor Outlying Islands,UMI,AMR,,2026,1,0_4,
United States Minor Outlying Islands,UMI,AMR,,2026,1,15_64,
United Republic of Tanzania,TZA,AFR,LMC,2026,1,5_14,
United Republic of Tanzania,TZA,AFR,LMC,2026,1,15_64,
United Republic of Tanzania,TZA,AFR,LMC,2026,1,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2026,1,65+,
"United Kingdom, Wales",X10,EUR,,2026,1,65+,
"United Kingdom, Wales",X10,EUR,,2026,1,5_14,
"United Kingdom, Wales",X10,EUR,,2026,1,0_4,
"United Kingdom, Wales",X10,EUR,,2026,1,15_64,
"United Kingdom, Scotland",X12,EUR,,2026,1,65+,
"United Kingdom, Scotland",X12,EUR,,2026,1,5_14,
"United Kingdom, Scotland",X12,EUR,,2026,1,15_64,
Uzbekistan,UZB,EUR,LMC,2026,1,15_64,
"United Kingdom, Scotland",X12,EUR,,2026,1,0_4,
Uzbekistan,UZB,EUR,LMC,2026,1,65+,
Vanuatu,VUT,WPR,LMC,2026,1,15_64,
Zimbabwe,ZWE,AFR,LMC,2026,1,0_4,
Zimbabwe,ZWE,AFR,LMC,2026,1,65+,
Zimbabwe,ZWE,AFR,LMC,2026,1,5_14,
Zambia,ZMB,AFR,LMC,2026,1,5_14,
Zambia,ZMB,AFR,LMC,2026,1,0_4,
Zambia,ZMB,AFR,LMC,2026,1,15_64,
Zambia,ZMB,AFR,LMC,2026,1,65+,
Yemen,YEM,EMR,LIC,2026,1,15_64,
Yemen,YEM,EMR,LIC,2026,1,65+,
Yemen,YEM,EMR,LIC,2026,1,5_14,
Yemen,YEM,EMR,LIC,2026,1,0_4,
Western Sahara,ESH,AFR,,2026,1,65+,
Western Sahara,ESH,AFR,,2026,1,5_14,
Western Sahara,ESH,AFR,,2026,1,0_4,
Western Sahara,ESH,AFR,,2026,1,15_64,
Wallis and Futuna,WLF,WPR,,2026,1,65+,
Wallis and Futuna,WLF,WPR,,2026,1,15_64,
Wallis and Futuna,WLF,WPR,,2026,1,5_14,
Wallis and Futuna,WLF,WPR,,2026,1,0_4,
Viet Nam,VNM,WPR,LMC,2026,1,15_64,
Viet Nam,VNM,WPR,LMC,2026,1,65+,
Viet Nam,VNM,WPR,LMC,2026,1,5_14,
Viet Nam,VNM,WPR,LMC,2026,1,0_4,
Venezuela (Bolivarian Republic of),VEN,AMR,,2026,1,15_64,
Venezuela (Bolivarian Republic of),VEN,AMR,,2026,1,65+,
Venezuela (Bolivarian Republic of),VEN,AMR,,2026,1,5_14,
Venezuela (Bolivarian Republic of),VEN,AMR,,2026,1,0_4,
Vanuatu,VUT,WPR,LMC,2026,1,65+,
Vanuatu,VUT,WPR,LMC,2026,1,0_4,
Vanuatu,VUT,WPR,LMC,2026,1,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2026,1,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2026,1,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2026,1,15_64,
Turkey,TUR,EUR,UMC,2026,1,65+,
Turkey,TUR,EUR,UMC,2026,1,5_14,
Turkey,TUR,EUR,UMC,2026,1,15_64,
Tunisia,TUN,EMR,LMC,2026,1,15_64,
Tunisia,TUN,EMR,LMC,2026,1,65+,
Tunisia,TUN,EMR,LMC,2026,1,5_14,
Tunisia,TUN,EMR,LMC,2026,1,0_4,
Trinidad and Tobago,TTO,AMR,HIC,2026,1,65+,
Trinidad and Tobago,TTO,AMR,HIC,2026,1,5_14,
Trinidad and Tobago,TTO,AMR,HIC,2026,1,0_4,
Trinidad and Tobago,TTO,AMR,HIC,2026,1,15_64,
Tonga,TON,WPR,UMC,2026,1,5_14,
Tonga,TON,WPR,UMC,2026,1,0_4,
Tonga,TON,WPR,UMC,2026,1,15_64,
Tonga,TON,WPR,UMC,2026,1,65+,
Tokelau,TKL,WPR,,2026,1,65+,
Tokelau,TKL,WPR,,2026,1,0_4,
Tokelau,TKL,WPR,,2026,1,5_14,
Tokelau,TKL,WPR,,2026,1,15_64,
Togo,TGO,AFR,LIC,2026,1,15_64,
Togo,TGO,AFR,LIC,2026,1,5_14,
Togo,TGO,AFR,LIC,2026,1,0_4,
Togo,TGO,AFR,LIC,2026,1,65+,
Timor-Leste,TLS,SEAR,LMC,2026,1,65+,
Timor-Leste,TLS,SEAR,LMC,2026,1,5_14,
Timor-Leste,TLS,SEAR,LMC,2026,1,0_4,
Timor-Leste,TLS,SEAR,LMC,2026,1,15_64,
Thailand,THA,SEAR,UMC,2026,1,65+,
Thailand,THA,SEAR,UMC,2026,1,5_14,
Turkey,TUR,EUR,UMC,2026,1,0_4,
Turkmenistan,TKM,EUR,UMC,2026,1,0_4,
Turkmenistan,TKM,EUR,UMC,2026,1,15_64,
Turkmenistan,TKM,EUR,UMC,2026,1,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2026,1,65+,
"United Kingdom, England",X09,EUR,,2026,1,5_14,
"United Kingdom, England",X09,EUR,,2026,1,0_4,
"United Kingdom, England",X09,EUR,,2026,1,15_64,
"United Kingdom, England",X09,EUR,,2026,1,65+,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2026,1,15_64,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2026,1,0_4,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2026,1,65+,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2026,1,5_14,
United Arab Emirates,ARE,EMR,HIC,2026,1,65+,
United Arab Emirates,ARE,EMR,HIC,2026,1,5_14,
United Arab Emirates,ARE,EMR,HIC,2026,1,15_64,
United Arab Emirates,ARE,EMR,HIC,2026,1,0_4,
Ukraine,UKR,EUR,UMC,2026,1,0_4,0
Saint Helena,SHN,AFR,,2026,1,0_4,
Ukraine,UKR,EUR,UMC,2026,1,65+,1
Ukraine,UKR,EUR,UMC,2026,1,15_64,0
Uganda,UGA,AFR,LIC,2026,1,65+,
Uganda,UGA,AFR,LIC,2026,1,15_64,
Uganda,UGA,AFR,LIC,2026,1,5_14,
Uganda,UGA,AFR,LIC,2026,1,0_4,
Tuvalu,TUV,WPR,UMC,2026,1,65+,
Tuvalu,TUV,WPR,UMC,2026,1,5_14,
Tuvalu,TUV,WPR,UMC,2026,1,15_64,
Tuvalu,TUV,WPR,UMC,2026,1,0_4,
Turks and Caicos Islands,TCA,AMR,HIC,2026,1,65+,0
Turks and Caicos Islands,TCA,AMR,HIC,2026,1,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2026,1,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2026,1,15_64,0
Turkmenistan,TKM,EUR,UMC,2026,1,65+,
Ukraine,UKR,EUR,UMC,2026,1,5_14,0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,1,0_4,
Saint Helena,SHN,AFR,,2026,1,15_64,
Saint Barthelemy,BLM,AMR,,2026,1,5_14,
Montenegro,MNE,EUR,UMC,2026,1,65+,
Montenegro,MNE,EUR,UMC,2026,1,5_14,
Montenegro,MNE,EUR,UMC,2026,1,0_4,
Montenegro,MNE,EUR,UMC,2026,1,15_64,
Mongolia,MNG,WPR,UMC,2026,1,65+,
Mongolia,MNG,WPR,UMC,2026,1,5_14,
Mongolia,MNG,WPR,UMC,2026,1,0_4,
Mongolia,MNG,WPR,UMC,2026,1,15_64,
Monaco,MCO,EUR,HIC,2026,1,0_4,
Monaco,MCO,EUR,HIC,2026,1,5_14,
Monaco,MCO,EUR,HIC,2026,1,15_64,
Monaco,MCO,EUR,HIC,2026,1,65+,
Micronesia (Federated States of),FSM,WPR,LMC,2026,1,0_4,
Micronesia (Federated States of),FSM,WPR,LMC,2026,1,5_14,
Micronesia (Federated States of),FSM,WPR,LMC,2026,1,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2026,1,65+,
Mexico,MEX,AMR,UMC,2026,1,15_64,1
Mexico,MEX,AMR,UMC,2026,1,0_4,0
Mexico,MEX,AMR,UMC,2026,1,65+,2
Mexico,MEX,AMR,UMC,2026,1,5_14,0
Mayotte,MYT,AFR,,2026,1,5_14,
Mayotte,MYT,AFR,,2026,1,0_4,
Mayotte,MYT,AFR,,2026,1,15_64,
Mayotte,MYT,AFR,,2026,1,65+,
Mauritius,MUS,AFR,UMC,2026,1,5_14,
Mauritius,MUS,AFR,UMC,2026,1,15_64,
Mauritius,MUS,AFR,UMC,2026,1,0_4,
Mauritius,MUS,AFR,UMC,2026,1,65+,
Mauritania,MRT,AFR,LMC,2026,1,15_64,
Montserrat,MSR,AMR,,2026,1,65+,
Mauritania,MRT,AFR,LMC,2026,1,5_14,
Montserrat,MSR,AMR,,2026,1,0_4,
Montserrat,MSR,AMR,,2026,1,5_14,
Netherlands Antilles,ANT,AMR,,2026,1,15_64,
Netherlands (Kingdom of the),NLD,EUR,HIC,2026,1,65+,
Netherlands (Kingdom of the),NLD,EUR,HIC,2026,1,5_14,
Netherlands (Kingdom of the),NLD,EUR,HIC,2026,1,15_64,
Netherlands (Kingdom of the),NLD,EUR,HIC,2026,1,0_4,
Nepal,NPL,SEAR,LMC,2026,1,65+,
Nepal,NPL,SEAR,LMC,2026,1,15_64,
Nepal,NPL,SEAR,LMC,2026,1,0_4,
Nepal,NPL,SEAR,LMC,2026,1,5_14,
Nauru,NRU,WPR,HIC,2026,1,5_14,
Nauru,NRU,WPR,HIC,2026,1,0_4,
Nauru,NRU,WPR,HIC,2026,1,65+,
Nauru,NRU,WPR,HIC,2026,1,15_64,
Namibia,NAM,AFR,UMC,2026,1,65+,
Namibia,NAM,AFR,UMC,2026,1,5_14,
Namibia,NAM,AFR,UMC,2026,1,0_4,
Namibia,NAM,AFR,UMC,2026,1,15_64,
Myanmar,MMR,SEAR,LMC,2026,1,5_14,
Myanmar,MMR,SEAR,LMC,2026,1,0_4,
Myanmar,MMR,SEAR,LMC,2026,1,15_64,
Myanmar,MMR,SEAR,LMC,2026,1,65+,
Mozambique,MOZ,AFR,LIC,2026,1,0_4,
Mozambique,MOZ,AFR,LIC,2026,1,5_14,
Mozambique,MOZ,AFR,LIC,2026,1,15_64,
Mozambique,MOZ,AFR,LIC,2026,1,65+,
Morocco,MAR,EMR,LMC,2026,1,5_14,
Morocco,MAR,EMR,LMC,2026,1,0_4,
Morocco,MAR,EMR,LMC,2026,1,15_64,
Morocco,MAR,EMR,LMC,2026,1,65+,
Montserrat,MSR,AMR,,2026,1,15_64,
Netherlands Antilles,ANT,AMR,,2026,1,0_4,
Mauritania,MRT,AFR,LMC,2026,1,65+,
Martinique,MTQ,AMR,,2026,1,65+,
Luxembourg,LUX,EUR,HIC,2026,1,0_4,
Luxembourg,LUX,EUR,HIC,2026,1,15_64,
Lithuania,LTU,EUR,HIC,2026,1,65+,5
Lithuania,LTU,EUR,HIC,2026,1,5_14,0
Lithuania,LTU,EUR,HIC,2026,1,0_4,0
Lithuania,LTU,EUR,HIC,2026,1,15_64,1
Liechtenstein,LIE,EUR,HIC,2026,1,5_14,0
Liechtenstein,LIE,EUR,HIC,2026,1,65+,0
Liechtenstein,LIE,EUR,HIC,2026,1,15_64,0
Liechtenstein,LIE,EUR,HIC,2026,1,0_4,0
Libya,LBY,EMR,UMC,2026,1,65+,
Libya,LBY,EMR,UMC,2026,1,5_14,
Libya,LBY,EMR,UMC,2026,1,0_4,
Libya,LBY,EMR,UMC,2026,1,15_64,
Liberia,LBR,AFR,LIC,2026,1,65+,
Liberia,LBR,AFR,LIC,2026,1,5_14,
Liberia,LBR,AFR,LIC,2026,1,0_4,
Liberia,LBR,AFR,LIC,2026,1,15_64,
Lesotho,LSO,AFR,LMC,2026,1,65+,
Lesotho,LSO,AFR,LMC,2026,1,5_14,
Lesotho,LSO,AFR,LMC,2026,1,15_64,
Lesotho,LSO,AFR,LMC,2026,1,0_4,
Lebanon,LBN,EMR,LMC,2026,1,65+,
Lebanon,LBN,EMR,LMC,2026,1,5_14,
Lebanon,LBN,EMR,LMC,2026,1,0_4,
Lebanon,LBN,EMR,LMC,2026,1,15_64,
Latvia,LVA,EUR,HIC,2026,1,15_64,0
Latvia,LVA,EUR,HIC,2026,1,65+,0
Latvia,LVA,EUR,HIC,2026,1,5_14,0
Luxembourg,LUX,EUR,HIC,2026,1,5_14,
Mauritania,MRT,AFR,LMC,2026,1,0_4,
Luxembourg,LUX,EUR,HIC,2026,1,65+,
Madagascar,MDG,AFR,LIC,2026,1,65+,
Martinique,MTQ,AMR,,2026,1,5_14,
Martinique,MTQ,AMR,,2026,1,15_64,
Martinique,MTQ,AMR,,2026,1,0_4,
Marshall Islands,MHL,WPR,UMC,2026,1,65+,
Marshall Islands,MHL,WPR,UMC,2026,1,5_14,
Marshall Islands,MHL,WPR,UMC,2026,1,15_64,
Marshall Islands,MHL,WPR,UMC,2026,1,0_4,
Malta,MLT,EUR,HIC,2026,1,5_14,
Malta,MLT,EUR,HIC,2026,1,65+,2
Malta,MLT,EUR,HIC,2026,1,15_64,
Malta,MLT,EUR,HIC,2026,1,0_4,
Mali,MLI,AFR,LIC,2026,1,5_14,
Mali,MLI,AFR,LIC,2026,1,0_4,
Mali,MLI,AFR,LIC,2026,1,65+,
Mali,MLI,AFR,LIC,2026,1,15_64,
Maldives,MDV,SEAR,UMC,2026,1,65+,
Maldives,MDV,SEAR,UMC,2026,1,5_14,
Maldives,MDV,SEAR,UMC,2026,1,15_64,
Maldives,MDV,SEAR,UMC,2026,1,0_4,
Malaysia,MYS,WPR,UMC,2026,1,0_4,
Malaysia,MYS,WPR,UMC,2026,1,65+,
Malaysia,MYS,WPR,UMC,2026,1,5_14,
Malaysia,MYS,WPR,UMC,2026,1,15_64,
Malawi,MWI,AFR,LIC,2026,1,5_14,
Malawi,MWI,AFR,LIC,2026,1,15_64,
Malawi,MWI,AFR,LIC,2026,1,0_4,
Malawi,MWI,AFR,LIC,2026,1,65+,
Madagascar,MDG,AFR,LIC,2026,1,5_14,
Madagascar,MDG,AFR,LIC,2026,1,0_4,
Madagascar,MDG,AFR,LIC,2026,1,15_64,
Netherlands Antilles,ANT,AMR,,2026,1,5_14,
Netherlands Antilles,ANT,AMR,,2026,1,65+,
New Caledonia,NCL,WPR,HIC,2026,1,15_64,
Republic of Korea,KOR,WPR,HIC,2026,1,15_64,
Qatar,QAT,EMR,HIC,2026,1,65+,
Qatar,QAT,EMR,HIC,2026,1,5_14,
Qatar,QAT,EMR,HIC,2026,1,0_4,
Qatar,QAT,EMR,HIC,2026,1,15_64,
Puerto Rico,PRI,AMR,HIC,2026,1,65+,
Puerto Rico,PRI,AMR,HIC,2026,1,0_4,
Puerto Rico,PRI,AMR,HIC,2026,1,15_64,
Puerto Rico,PRI,AMR,HIC,2026,1,5_14,
Portugal,PRT,EUR,HIC,2026,1,5_14,0
Portugal,PRT,EUR,HIC,2026,1,65+,11
Portugal,PRT,EUR,HIC,2026,1,15_64,2
Portugal,PRT,EUR,HIC,2026,1,0_4,0
Poland,POL,EUR,HIC,2026,1,65+,0
Poland,POL,EUR,HIC,2026,1,5_14,0
Poland,POL,EUR,HIC,2026,1,15_64,0
Poland,POL,EUR,HIC,2026,1,0_4,0
Pitcairn,PCN,WPR,,2026,1,65+,
Pitcairn,PCN,WPR,,2026,1,5_14,
Pitcairn,PCN,WPR,,2026,1,0_4,
Pitcairn,PCN,WPR,,2026,1,15_64,
Philippines,PHL,WPR,LMC,2026,1,5_14,
Philippines,PHL,WPR,LMC,2026,1,0_4,
Philippines,PHL,WPR,LMC,2026,1,15_64,
Philippines,PHL,WPR,LMC,2026,1,65+,
Peru,PER,AMR,UMC,2026,1,5_14,
Peru,PER,AMR,UMC,2026,1,15_64,
Peru,PER,AMR,UMC,2026,1,0_4,
Peru,PER,AMR,UMC,2026,1,65+,
Republic of Korea,KOR,WPR,HIC,2026,1,65+,
Paraguay,PRY,AMR,UMC,2026,1,0_4,
Republic of Korea,KOR,WPR,HIC,2026,1,0_4,
Republic of Moldova,MDA,EUR,UMC,2026,1,0_4,0
Saint Barthelemy,BLM,AMR,,2026,1,0_4,
Saint Barthelemy,BLM,AMR,,2026,1,15_64,
Saba,XCA,AMR,,2026,1,65+,
Saba,XCA,AMR,,2026,1,5_14,
Saba,XCA,AMR,,2026,1,0_4,
Saba,XCA,AMR,,2026,1,15_64,
Ryu Kyu Islands,XX4,,,2026,1,5_14,
Ryu Kyu Islands,XX4,,,2026,1,0_4,
Ryu Kyu Islands,XX4,,,2026,1,15_64,
Ryu Kyu Islands,XX4,,,2026,1,65+,
Rwanda,RWA,AFR,LIC,2026,1,5_14,
Rwanda,RWA,AFR,LIC,2026,1,0_4,
Rwanda,RWA,AFR,LIC,2026,1,15_64,
Rwanda,RWA,AFR,LIC,2026,1,65+,
